text,emotion,source
And then today was 💩. What a surprise!  #2of6 #6daystretch,sarcasm,tweeteval_irony_train
"Awh I love her replies, they get me feeling all types of ways!  #noreplies #StoryOfMyLife",sarcasm,tweeteval_irony_validation
The sky looks SO beautiful today....,sarcasm,tweeteval_irony_train
That's nice.,sarcasm,tweeteval_irony_train
"@user If it's a ""Blue Ribbon Panel"", then it will be all good.",sarcasm,tweeteval_irony_train
Duale seeking 'protection to be heard' when the proposed security bill will trample the basic rights of his pple and their freedom,sarcasm,tweeteval_irony_validation
Well this is great.. #sarcasm|Illinois Passes Bill That Makes It Illegal To Record The Police,sarcasm,tweeteval_irony_test
@user Kohli showing all the guts of Scooby Doo. #CaptainCourageous,sarcasm,tweeteval_irony_train
.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready!,sarcasm,tweeteval_irony_train
Down or Not is down right now. That's  for ya,sarcasm,tweeteval_irony_train
RTed that because yeah that totally makes sense,sarcasm,tweeteval_irony_train
"@user Nah, I don't think he says 'f*ck' enough on that album!  #angryman #oldschool",sarcasm,tweeteval_irony_validation
@user lol of course it's the best!!,sarcasm,tweeteval_irony_train
@user @user Nice to see @user taking the time to visit a poorly fan (in hospital Phil Jones)   #Alwaysinjured #MUFC,sarcasm,tweeteval_irony_train
Just delivered @user #cronuts to @user hmmm  its for a customer I hope!!!,sarcasm,tweeteval_irony_train
We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! #justsaying  #lifegoals #kids,sarcasm,tweeteval_irony_train
@user Grabe! Affordable na Affordable,sarcasm,tweeteval_irony_train
Hope everyone is having a lovely Marxist Christmas,sarcasm,tweeteval_irony_train
"American Red Cross van ""together we can save lives..."" And the driver is smoking. #irony",sarcasm,tweeteval_irony_test
"Well now the festive season has begun, let's take a moment to reflect on how much more royalties Slade and Wizard will get #sarcasm",sarcasm,tweeteval_irony_test
"@user IKR?! don't you see? he's gonna cry from his utter joy of being with that crybaby! Such a beautiful ""couple""",sarcasm,tweeteval_irony_train
Pediatric Grand Rounds on statin therapy and the dyslipidemia of obesity. Breakfast on offer is 2 grand platters of donuts.,sarcasm,tweeteval_irony_train
"@user No, voting somebody in because they're from Latvia is way more important than voting for the best players.",sarcasm,tweeteval_irony_train
@user @user trading a SP for a defense-only SS? Brilliant trade.,sarcasm,tweeteval_irony_train
What a great way to start the day!! #Not 😠,sarcasm,tweeteval_irony_test
Me: So yall forced me to call in to keep my price the same? BH: *silence* Me: *where is google fiber* #ilovebrighthouse,sarcasm,tweeteval_irony_validation
#Malala Yousufzai receives #NobelPeacePrize and #Pakistan ranks in top 10 dangerous countries !!! #irony,sarcasm,tweeteval_irony_test
@user why? university always helping,sarcasm,tweeteval_irony_validation
"Oh, joy! 'Tis the season for ""Christmas came early"" leads.  #DoBetter",sarcasm,tweeteval_irony_train
Well. If it's not one thing it's another. But hey why not a like new exhaust. #pissed  #GRRRR,sarcasm,tweeteval_irony_train
"@user Great job on reporting on a mentally unstable man and calling him ""drug crazed""",sarcasm,tweeteval_irony_validation
About to write my math final really excited  #somethingrandom,sarcasm,tweeteval_irony_train
@user .@PlayStation @user EVERYTHING IS AWESOME!!!!!!!!!!!!!!!!!!!! :),sarcasm,tweeteval_irony_train
"@user yes, except Farage backs the slow genocide of Palestinians by Israelis using Nazi methods",sarcasm,tweeteval_irony_train
Can't wait to have an afternoon schedule because of you. It's gonna be so much fun #not,sarcasm,tweeteval_irony_test
Decemberbessen #not #fail #footprint sorry....,sarcasm,tweeteval_irony_test
WAIT the GA I have a crush on and emailed me and told me it was great to have me in class 😍❤😘 he totally loves me,sarcasm,tweeteval_irony_train
I love the meaningful messages of automake.,sarcasm,tweeteval_irony_train
Love waking up early in the morning  #HockeyTournament #RefLife #Zebras,sarcasm,tweeteval_irony_train
"Watching the move 'Begin Again' and the verisimilitude is overpowering, it's like I'm back in the 90s music business again.",sarcasm,tweeteval_irony_train
aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :'),sarcasm,tweeteval_irony_train
Nice to see Dwight yorke being his normal impartial self as usual #villalovein   #AstLei #lcfc,sarcasm,tweeteval_irony_train
Can't wait for my 7:30am #dental appointment tomorrow!|Oh time please speed through today! !,sarcasm,tweeteval_irony_train
Happy Birthday to me! #imgettinold #not #ionlygetbetter ROLL TIDE!,sarcasm,tweeteval_irony_test
@user Funny thing is now she's a security guard at Fed Ex in LA where I pick up all the time.,sarcasm,tweeteval_irony_train
Meanwhile in Zimbabwe the South African imposed government promises to stamp out corruption.,sarcasm,tweeteval_irony_train
"#Video on #Jesus and #Bulldogs which is #deep and #meaningful|cough, |#dog #dogs #bulldog #religion #vlog|http://t.co/HoUeTiFR2N",sarcasm,tweeteval_irony_train
@user 10 HOUR CAR RIDE AND I CANT SLEEP IN CARS YAYAAYAYAYAYAY.  have fun bff!,sarcasm,tweeteval_irony_validation
also sick names,sarcasm,tweeteval_irony_train
@user @user @user Oh wow your talking Skype! Cool!,sarcasm,tweeteval_irony_train
I LOVE not sleeping. It's the best.,sarcasm,tweeteval_irony_train
"Where you our #ShamiWitness now?  |""@Dannymakkisyria: The gunman is also said to be monitoring social media activity #sydneysiege""",sarcasm,tweeteval_irony_validation
Bruh. I just realized I'm wearing her shirt. The chick who dumped me. Lmfao,sarcasm,tweeteval_irony_validation
Last day in Naples with my Emma girl! 🌴☀#soeasytotakeapicwithatoddler  #19wksandcounting...,sarcasm,tweeteval_irony_train
celebs takes drastic measures to look good...  #whoops #CelebrityLeakedPhotos,sarcasm,tweeteval_irony_train
"It's pretty amazing that in 'The Land of the Free', people are debating if we should feel safe around our police.",sarcasm,tweeteval_irony_train
"@user Been friendzoned too many times in my life, the perks of being the good guy #Sarcasm #Lifeall my life this has happened",sarcasm,tweeteval_irony_test
So glad y'all can be awesome now..,sarcasm,tweeteval_irony_train
Thechicago firehouse restaurant goes up in flames.  #chicago #fire #cfd #workingpress #cbs #wbbm...,sarcasm,tweeteval_irony_train
Love it when I have a 10 minute wait on @user and as I reach no wait it knocks me back to 10 more minutes. Fantastic.,sarcasm,tweeteval_irony_train
@user and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay,sarcasm,tweeteval_irony_validation
I don't like clowns but I'm going to be one.,sarcasm,tweeteval_irony_train
Yay for cars having a case of the Mondays. #not,sarcasm,tweeteval_irony_test
Look really awake and like I've made an effort today,sarcasm,tweeteval_irony_validation
Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention. NOT #sarcasm,sarcasm,tweeteval_irony_test
They bombarded out country  #immigration @user,sarcasm,tweeteval_irony_train
Another fantastic day,sarcasm,tweeteval_irony_train
@user @user @user Hahahahahahahhahaha! I was some one and it happened to be ya! !,sarcasm,tweeteval_irony_train
waking up congested/not being able to breathe is a great feeling.  😑,sarcasm,tweeteval_irony_validation
Yay for early morning protestors!  #heavyamountsofsarcasm,sarcasm,tweeteval_irony_train
"@user Ok, hope it will rain soon  😖",sarcasm,tweeteval_irony_train
"@user You think my mom and I would get along better, she's a middle child too. #irony #middlechildsyndrome",sarcasm,tweeteval_irony_test
Us Looking Sexy  #MehRockingMyBluMonsoonT-shirt,sarcasm,tweeteval_irony_validation
The American justice system 👍🙌👏,sarcasm,tweeteval_irony_train
I love watching liverpool truly inspiring,sarcasm,tweeteval_irony_train
"Hi Orgabeh, so we meet again. I think you're my soulmate. 😍  zzzzZzz 😫  #patience",sarcasm,tweeteval_irony_validation
@user Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting ... it's in my timeline.,sarcasm,tweeteval_irony_train
I just love the NHS,sarcasm,tweeteval_irony_train
"@user Oh, BELIEVE me. I agree totally. My tweet was pure #sarcasm. We need MORE #guns, not less. Santa is bringing me one. #2A",sarcasm,tweeteval_irony_test
I like creepy guys that ask me random questions at swic,sarcasm,tweeteval_irony_train
I reckon straight women fancy victoria secret models more than straight men do #victoriasecret #irony,sarcasm,tweeteval_irony_test
"@user So, this Topless Feminist was just looking for someone to love?",sarcasm,tweeteval_irony_train
LOL..It was an RSS agenda modi bribed UN officals to make yoga day international..  #secularindia #AntiConversionLaw #hypocrites,sarcasm,tweeteval_irony_validation
That one time I didn't feel in over my head.,sarcasm,tweeteval_irony_train
"Lol, who throws middle fingers up in pictures anymore? Oh, you're bad.",sarcasm,tweeteval_irony_validation
Should be a balanced view then  @user @user,sarcasm,tweeteval_irony_train
Not even 8am and I can already see this is going to be a wonderful day  #needmorecoffee,sarcasm,tweeteval_irony_train
"@user claims the man was peaceful, when he was violating HR of orientation.  making a free speech argument over an HR issue.",sarcasm,tweeteval_irony_validation
"@user FUT14 ofc, the corners <3___<3 they where faaaantastic",sarcasm,tweeteval_irony_validation
Love that I can count on people.,sarcasm,tweeteval_irony_validation
I just love working on Christmas and spending it alone 6 hours away from my family!,sarcasm,tweeteval_irony_validation
Cluck! RT @user Most transparent administration ever sends password-protected documents to Oversight.  #Gruber,sarcasm,tweeteval_irony_train
2a TL shows Lester's 6/$155m deal's a hit Boston - Wish all announcements were made when parties involved least coherent #Notsarcasm,sarcasm,tweeteval_irony_train
Making the most out of my last vacation day. #not #tvandsleep,sarcasm,tweeteval_irony_test
"Damit, this fatima bhutto has an instagram account but not pics of her. Some random shit...and then ppl i follow keep posting pics.",sarcasm,tweeteval_irony_train
stomach flu once again...what a surprise.  😒😷,sarcasm,tweeteval_irony_train
"Final at 7am, I'm ready",sarcasm,tweeteval_irony_train
just dropped my new single||it's me||i'm single,sarcasm,tweeteval_irony_train
Having nothing you studied be on the test is just fckn greaaat,sarcasm,tweeteval_irony_train
@user @user missing the bants at work today  #ha #ha #ha #shitbants,sarcasm,tweeteval_irony_train
"Breaking news!  RT @user Mario Balotelli isn't a team player, according to Adel Taarabt",sarcasm,tweeteval_irony_train
"dude said I better think hard , so he can take me to cheddars lmao !",sarcasm,tweeteval_irony_train
What a golden morning. 😒 #not,sarcasm,tweeteval_irony_test
Good luck today DJ Durkin. It is NOT great to be a Florida gator. | |#fuckUF,sarcasm,tweeteval_irony_train
@user Garner protesters chant 'F*ck Fox News' despite Fox agreeing with them #EricGarner #Irony,sarcasm,tweeteval_irony_test
I just loooove arguing with the Insurance company.,sarcasm,tweeteval_irony_train
Write hundred tweets on Kejriwal every day and then go on to declare that he is irrelevant when it comes to Indian politics!,sarcasm,tweeteval_irony_train
Cannot wait to go to the dentist later!,sarcasm,tweeteval_irony_validation
#Irony Reverend tells kids that Santa is not real why declaring a sky fairy is because a book says so. #LOL,sarcasm,tweeteval_irony_test
"Jesus, Mary and Joseph. How sad to go through life suffering from  deficiency",sarcasm,tweeteval_irony_train
Because a field trip two days before finals is exactly what I need #not,sarcasm,tweeteval_irony_test
at its core. #trolls looking for #trolls. The second coming is soon. #itm #noagenda,sarcasm,tweeteval_irony_train
Hearing gun shots when I first wake up makes me feel like I'm in Compton. What a wonderful way to wake up. ❤ #sarcasm #imscared,sarcasm,tweeteval_irony_test
@user skiing in Regents Park much #not,sarcasm,tweeteval_irony_test
Ay after 2 hours nareceive ko rin yung message haha thanks globe,sarcasm,tweeteval_irony_train
@user @user @user @user @user @user @user @user 9 Followers and now he's relevant?,sarcasm,tweeteval_irony_train
